player_1,player_2,player_3,player_4,winner
3s,6s,9s,2h,player_3
2s,3d,5s,9h,player_3
as,ks,6s,qs,player_1
ah,qh,kh,8h,player_1
kc,ac,10c,7c,player_2
kd,8d,qd,ad,player_4
jh,6h,10h,2s,player_1
js,8s,2c,10s,player_1
jc,qc,9c,3s,player_2
10d,4d,7d,jd,player_4
9s,2h,2d,7s,player_1
9d,3h,4c,6d,player_1
7h,5c,9h,3d,player_3
5s,6c,4h,4s,player_1
3c,8c,5h,5d,player_2
kc,ac,jc,qc,player_2
qh,ah,2s,kh,player_2
jh,5h,2d,10h,player_1
9s,ks,qs,as,player_4
9h,4h,3c,8h,player_1
9d,ad,kd,5d,player_2
9c,6c,10c,7c,player_3
8s,10s,7s,js,player_4
8d,10d,qd,2c,player_3
6d,4d,jd,2h,player_3
6h,3h,3d,7h,player_4
5s,6s,7d,4c,player_2
4s,3s,8c,5c,player_1
ad,5d,kd,jd,player_1
kh,qh,7h,ah,player_4
qd,4d,10d,3d,player_1
qc,kc,ac,10c,player_3
10h,jh,3h,9h,player_2
9d,2h,6d,2c,player_1
8d,4s,2d,2s,player_1
8c,jc,9c,6c,player_2
7d,5s,3s,6h,player_1
5c,5h,7c,10s,player_3
4c,7s,6s,js,player_1
4h,8h,8s,qs,player_2
3c,9s,ks,as,player_1
ac,kc,6c,9c,player_1
ah,8h,9h,3h,player_1
kh,5h,7h,2h,player_1
qc,jc,4c,7c,player_1
qh,2s,4h,2d,player_1
qs,8s,js,as,player_4
jh,4d,3d,3s,player_1
10h,5c,4s,3c,player_1
10c,8c,5d,8d,player_1
7d,ad,kd,9d,player_2
6h,6d,6s,9s,player_1
5s,10d,7s,ks,player_4
2c,jd,qd,10s,player_1
as,ks,5s,9s,player_1
ah,6h,8h,kh,player_1
kd,jd,7d,ad,player_4
qd,10d,6d,9d,player_1
qc,ac,8c,kc,player_2
qh,2s,7h,jh,player_1
js,qs,3s,8s,player_2
10c,9c,3c,jc,player_4
10s,6s,2h,7s,player_1
9h,2c,4h,10h,player_4
6c,7c,3d,4s,player_2
4c,5c,3h,5h,player_2
2d,4d,5d,8d,player_4
ad,6d,qd,jd,player_1
kd,3d,10d,5d,player_1
kh,10h,2h,ah,player_4
kc,qc,ac,5c,player_3
jc,10c,2s,2c,player_1
9c,8c,3s,2d,player_1
8d,4c,9d,4d,player_3
7h,5h,5s,qh,player_4
7d,4s,8s,3h,player_1
6s,qs,as,ks,player_3
6h,6c,9s,jh,player_4
4h,7s,10s,9h,player_4
3c,7c,js,8h,player_2
kh,qh,ah,3h,player_3
10d,ad,9d,kd,player_2
9s,as,qs,ks,player_2
9h,jh,10h,2d,player_2
8h,7h,6h,2c,player_1
7c,ac,10c,kc,player_2
6s,js,10s,8s,player_2
5d,qd,6d,7d,player_2
5h,4h,2h,4c,player_1
4d,jd,3s,8c,player_2
3d,8d,5c,9c,player_2
3c,4s,6c,qc,player_4
2s,5s,7s,jc,player_3
kh,jh,ah,qh,player_3
qs,7s,ks,as,player_4
js,2s,10s,5s,player_1
jd,qd,ad,kd,player_3
9s,2c,2h,4s,player_1
8c,ac,kc,qc,player_2
8s,3d,3c,3s,player_1
7h,10h,9h,6h,player_2
6c,9c,7c,jc,player_4
6d,8d,10d,2d,player_3
6s,4c,7d,4h,player_1
4d,5d,9d,5c,player_3
3h,5h,8h,10c,player_3
as,10s,js,ks,player_1
ah,5h,qh,kh,player_1
kc,10c,3c,ac,player_4
qc,9c,2s,jc,player_1
10d,ad,qd,jd,player_2
9h,4d,jh,6h,player_3
9s,6s,7s,qs,player_4
8h,4c,10h,2c,player_3
7h,5s,4h,3s,player_1
6d,kd,5d,9d,player_2
5c,8c,2h,7d,player_2
4s,6c,3h,8s,player_4
2d,7c,3d,8d,player_4
jc,10c,qc,ac,player_4
jh,ah,qh,6h,player_2
9d,jd,ad,7d,player_3
9c,2h,5c,kc,player_4
8h,kh,9h,3h,player_2
8c,3s,2s,7c,player_1
7h,10h,5h,3d,player_2
5d,10d,kd,6d,player_3
4d,4s,qd,6c,player_3
4c,5s,2d,9s,player_1
4h,8s,6s,10s,player_1
3c,ks,7s,js,player_1
2c,as,8d,qs,player_1
js,qs,as,ks,player_3
jd,ad,2d,kd,player_2
9d,qd,6h,8d,player_2
9h,jh,ah,7h,player_3
9c,ac,kc,7c,player_2
6s,2h,10s,9s,player_3
6c,qc,jc,3h,player_2
6d,10d,7s,7d,player_2
3d,4d,8c,5d,player_4
3c,10c,8h,4s,player_2
3s,4h,10h,8s,player_4
2s,4c,qh,5s,player_4
2c,5c,kh,5h,player_2
qh,6h,jh,ah,player_4
qc,ac,jc,10c,player_2
jd,5d,qd,ad,player_4
js,ks,as,6s,player_3
10s,7s,qs,2s,player_3
9s,5s,8s,2d,player_1
7d,2h,10d,kd,player_4
7h,3c,8h,kh,player_4
5h,4c,4h,10h,player_4
4d,5c,9d,8d,player_3
4s,6c,2c,3d,player_1
3h,9c,7c,9h,player_4
3s,kc,8c,6d,player_1
ah,jh,kh,7h,player_1
kc,jc,ac,9c,player_3
qc,4c,5c,2s,player_1
jd,ad,qd,5d,player_2
10c,3c,7s,2d,player_1
8c,2c,8h,2h,player_1
8d,kd,10d,3d,player_2
7c,3s,8s,5s,player_1
6d,7d,9d,5h,player_3
6c,4s,9h,6h,player_1
4h,9s,qh,6s,player_3
4d,js,10h,10s,player_1
3h,ks,qs,as,player_1
as,qs,6s,10s,player_1
ah,jh,kh,7h,player_1
ad,qd,3d,kd,player_1
ks,js,5s,8s,player_1
qh,10h,9h,6h,player_1
9s,7s,4s,2d,player_1
9c,ac,qc,jc,player_2
8h,4h,3h,2h,player_1
7d,6d,3s,jd,player_4
5h,2s,3c,4d,player_1
5c,kc,8c,8d,player_2
4c,10c,7c,9d,player_2
2c,5d,6c,10d,player_3
ad,qd,kd,6d,player_1
ks,5s,9s,as,player_4
kh,4h,jh,ah,player_4
qh,2d,3h,6h,player_1
jd,8d,10d,2h,player_1
10h,2c,2s,5h,player_1
10s,3s,4d,qs,player_4
9h,3c,6c,4s,player_1
8h,5d,7d,4c,player_1
7h,9c,7c,5c,player_1
7s,jc,8c,js,player_4
6s,qc,9d,8s,player_4
3d,ac,10c,kc,player_1
as,ks,10s,qs,player_1
qd,kd,jd,ad,player_4
9s,js,8s,6s,player_2
7c,10c,ac,kc,player_3
7d,9d,8d,10d,player_4
6h,kh,ah,8h,player_3
6d,2c,3d,5d,player_1
5h,qh,jh,7h,player_2
5s,7s,2s,2h,player_2
4h,9h,10h,3h,player_3
3c,9c,qc,jc,player_3
3s,4s,4c,4d,player_2
2d,6c,8c,5c,player_1
ac,8c,kc,qc,player_1
as,ks,5s,js,player_1
ad,jd,6d,kd,player_1
10c,4s,9c,jc,player_4
10h,6h,kh,ah,player_4
9s,qs,3s,8s,player_2
9h,5h,qh,jh,player_3
7s,10s,3c,2d,player_2
7c,6s,4c,5c,player_1
6c,7d,3d,3h,player_1
2h,8d,8h,7h,player_3
2s,9d,4d,4h,player_1
2c,10d,5d,qd,player_1
qd,10d,ad,2s,player_3
qs,as,10s,ks,player_2
jd,3d,kd,3h,player_3
10c,ac,qc,jc,player_2
8d,2h,9d,6h,player_3
7c,kc,8c,6s,player_2
7d,3s,6d,7h,player_1
6c,9c,3c,8h,player_2
5d,4s,4d,9s,player_1
4c,5c,5h,9h,player_2
4h,ah,kh,qh,player_2
2c,7s,5s,js,player_1
2d,10h,8s,jh,player_1
as,js,qs,ks,player_1
10c,kc,jc,ac,player_4
9s,2h,10s,8s,player_3
6c,8c,9c,qc,player_4
6s,5d,7s,3c,player_3
6h,ah,5h,kh,player_2
4s,7c,5s,4d,player_3
4c,7h,5c,7d,player_3
3s,8h,2d,8d,player_1
3d,ad,jd,qd,player_2
3h,qh,4h,jh,player_2
2s,9h,6d,9d,player_1
2c,kd,10d,10h,player_1
as,8s,ks,10s,player_1
kh,ah,3h,9h,player_2
qh,8h,2h,6h,player_1
jh,7h,2s,4h,player_1
js,2c,qs,5s,player_3
10h,5h,3d,3s,player_1
9s,6c,6s,4d,player_1
7s,8d,3c,7c,player_1
6d,ad,5c,kd,player_2
5d,qd,8c,7d,player_2
4s,9d,9c,10c,player_1
4c,10d,ac,kc,player_3
2d,jd,qc,jc,player_2
kh,jh,qh,ah,player_4
qc,ac,5c,10c,player_2
10d,2s,jd,ad,player_4
9h,7h,10h,4h,player_3
8d,3c,6d,kd,player_4
7d,6h,2d,qd,player_4
6c,kc,2h,4c,player_2
5d,6s,5h,9d,player_4
4d,7c,7s,4s,player_1
3d,8c,8h,5s,player_1
3h,8s,9s,10s,player_1
3s,9c,as,ks,player_3
2c,jc,js,qs,player_2
as,10s,2s,ks,player_1
ah,9h,qh,kh,player_1
kd,ad,8d,qd,player_2
qs,9s,2c,js,player_1
jc,3c,kc,ac,player_4
9d,jd,7d,6d,player_2
7c,2h,qc,10c,player_3
7h,8h,jh,10h,player_3
5d,10d,5c,4s,player_2
4c,3s,9c,5h,player_3
4d,3d,6h,6s,player_1
3h,4h,6c,7s,player_2
2d,5s,8c,8s,player_1
ah,9h,5h,kh,player_1
ad,kd,qd,8d,player_1
ks,10s,2s,as,player_4
qh,4h,3h,jh,player_1
js,8s,2h,qs,player_4
jd,6d,5d,4d,player_1
10h,3s,3d,7h,player_1
10d,4s,3c,2d,player_1
9d,4c,5c,2c,player_1
8h,7c,jc,6h,player_1
7d,8c,qc,5s,player_1
7s,9c,kc,9s,player_4
6s,10c,ac,6c,player_1
kd,ad,3s,qd,player_2
kc,10c,qc,ac,player_4
kh,8h,ah,7h,player_3
jh,2d,qh,6h,player_3
9d,10d,4s,jd,player_4
8d,7d,5h,6d,player_1
8c,7c,9c,jc,player_4
6s,as,js,9s,player_2
5d,3d,5s,2c,player_1
4d,6c,7s,3h,player_1
4h,8s,10h,3c,player_3
2s,ks,10s,4c,player_2
2h,qs,9h,5c,player_3
as,qs,6s,10s,player_1
kd,10d,qd,ad,player_4
ks,9s,5s,2d,player_1
js,7s,2c,4h,player_1
8s,3s,2h,5h,player_1
8d,2s,9d,jd,player_4
8c,qc,5c,ac,player_4
7d,3c,6d,6h,player_1
6c,9c,5d,kc,player_4
4s,4c,9h,7h,player_1
4d,7c,jh,8h,player_1
3d,10h,qh,10c,player_1
3h,ah,kh,jc,player_2
ac,qc,jc,kc,player_1
qh,ah,9h,kh,player_2
jh,7h,8h,10h,player_1
10d,7d,ad,kd,player_3
10s,as,3s,js,player_2
8c,5c,10c,9c,player_3
7c,3d,2h,4c,player_1
6h,6s,5h,3c,player_1
6c,6d,2d,4d,player_1
5d,7s,qd,jd,player_3
4s,ks,3h,8s,player_2
2s,qs,4h,5s,player_2
2c,9s,9d,8d,player_1
as,2s,qs,ks,player_1
kd,9d,10d,ad,player_4
jd,4d,7d,qd,player_4
10h,ah,5h,kh,player_2
10s,2d,js,6s,player_3
9s,3d,7s,5s,player_1
8c,kc,6c,ac,player_4
8s,3h,4s,3s,player_1
8d,7h,5d,6d,player_1
7c,qc,4c,jc,player_2
6h,qh,4h,9h,player_2
5c,9c,3c,10c,player_4
2c,jh,2h,8h,player_1
ah,9h,kh,10h,player_1
kc,jc,ac,qc,player_3
qh,7h,5h,8h,player_1
jh,2d,4h,6h,player_1
jd,kd,ad,qd,player_3
10c,8c,4c,9c,player_1
10d,7d,8d,9d,player_1
7c,6c,3d,2s,player_1
6d,3c,5d,3h,player_1
4d,5c,4s,6s,player_1
3s,as,ks,10s,player_2
2c,5s,js,8s,player_1
2h,7s,qs,9s,player_1
ad,5d,7d,kd,player_1
as,ks,qs,7s,player_1
jd,4d,6d,qd,player_4
10h,8h,kh,ah,player_4
9c,ac,kc,qc,player_2
9h,6h,jh,qh,player_4
9d,3s,2h,10d,player_4
8s,10s,js,5s,player_3
7c,10c,jc,2c,player_3
6s,9s,2s,3d,player_2
6c,5c,8c,4h,player_3
4s,3h,4c,5h,player_1
2d,3c,7h,8d,player_4
kc,ac,9c,10c,player_2
qs,7s,ks,as,player_4
qh,kh,ah,5h,player_3
js,2h,10s,9s,player_1
8d,ad,10d,kd,player_2
6c,qc,2c,8c,player_2
6h,jh,9h,3h,player_2
6d,qd,7d,jd,player_2
5s,3d,6s,8s,player_4
4h,10h,8h,2s,player_2
4c,jc,2d,7c,player_2
4s,5d,4d,3s,player_1
3c,9d,7h,5c,player_4
ac,kc,7c,qc,player_1
ks,as,8s,js,player_2
qs,9s,5s,10s,player_1
9c,6c,4c,jc,player_4
9d,qd,ad,kd,player_3
9h,qh,kh,ah,player_4
8c,2c,3c,10c,player_4
5h,7h,10h,jh,player_4
5c,4d,3s,3h,player_1
3d,jd,8d,10d,player_2
2s,7s,4s,6s,player_2
2d,5d,6h,7d,player_4
2h,4h,8h,6d,player_3
ah,7h,kh,5h,player_1
ks,js,as,qs,player_3
jh,6h,qh,3h,player_3
10d,ad,kd,jd,player_2
10c,ac,9c,kc,player_2
9h,2d,10h,2s,player_3
7c,8c,2c,qc,player_4
5c,3s,2h,jc,player_4
4h,6d,8h,4d,player_3
4c,7s,5s,6c,player_4
4s,10s,7d,9s,player_2
3d,9d,qd,5d,player_3
3c,8s,8d,6s,player_1
ks,10s,qs,as,player_4
qd,kd,ad,2d,player_3
jh,kh,5c,ah,player_4
9c,3d,ac,kc,player_3
9d,jd,10d,2c,player_2
8s,4s,7s,js,player_4
8h,qh,5s,9h,player_2
7c,4d,jc,qc,player_4
6h,10h,6d,3c,player_2
5d,8d,7d,3s,player_2
