player_1,player_2,player_3,player_4,winner
3h,8h,6c,6h,player_2
2d,8d,7d,5c,player_2
2c,9c,6d,5h,player_2
ac,jc,kc,qc,player_1
ah,8h,jh,10h,player_1
kh,7h,9h,2h,player_1
qh,5c,6h,2d,player_1
qs,as,js,5s,player_2
8c,6s,9c,10c,player_4
7s,ks,4s,3d,player_2
6d,kd,8d,ad,player_4
5d,qd,7d,jd,player_2
4h,8s,5h,4d,player_3
4c,9s,3c,7c,player_4
3s,10s,2c,6c,player_2
2s,10d,3h,9d,player_1
ac,kc,jc,9c,player_1
ks,as,qs,9s,player_2
qc,8c,10c,6c,player_1
9d,ad,6d,kd,player_2
9h,ah,qh,kh,player_2
7d,10d,4d,qd,player_4
7c,2s,3c,2h,player_1
6h,4s,10h,jh,player_4
5c,5d,3s,3d,player_1
4c,6s,7h,3h,player_1
4h,7s,8h,5h,player_3
2d,8d,8s,jd,player_4
2c,10s,js,5s,player_1
ac,jc,kc,9c,player_1
qh,7h,jh,ah,player_4
9h,2h,10h,kh,player_4
8s,as,ks,2d,player_2
8c,3c,qc,7c,player_3
7s,qs,2c,3d,player_2
6h,3s,5h,8h,player_4
6s,js,3h,4c,player_2
5s,10s,5d,5c,player_2
4s,9s,7d,6c,player_2
4h,6d,10c,9d,player_1
4d,qd,ad,kd,player_3
2s,8d,jd,10d,player_1
as,ks,9s,7s,player_1
kc,jc,ac,qc,player_3
qs,8s,2d,5s,player_1
js,6s,3c,3s,player_1
jd,qd,ad,10d,player_3
10s,4s,4d,4c,player_1
9h,ah,jh,8h,player_2
6d,2s,kd,9d,player_3
5d,2c,7d,8d,player_4
4h,kh,7h,5h,player_2
3d,7c,6c,5c,player_1
3h,qh,6h,8c,player_2
2h,10h,9c,10c,player_2
ad,kd,qd,5d,player_1
ah,jh,9h,kh,player_1
jd,10d,2d,2c,player_1
js,qs,as,ks,player_3
10h,7h,6h,qh,player_4
10c,7c,ac,9c,player_3
9d,7d,6c,2h,player_1
8d,4d,8s,4s,player_1
6d,3d,8c,5h,player_1
4h,3c,10s,8h,player_4
3h,4c,jc,5s,player_1
3s,7s,qc,9s,player_4
2s,6s,kc,5c,player_2
ks,9s,qs,as,player_4
qd,ad,10d,kd,player_2
jc,kc,ac,9c,player_3
10c,8c,qc,4c,player_3
8s,7s,js,6s,player_3
7h,8h,jh,ah,player_4
5d,9d,6d,jd,player_4
3c,7c,3d,4s,player_2
3s,5s,10s,6h,player_3
2h,5h,9h,kh,player_4
2d,8d,4d,7d,player_2
2s,5c,3h,10h,player_1
2c,6c,4h,qh,player_2
kh,qh,8h,ah,player_4
jd,ad,kd,qd,player_2
jc,ac,10c,8c,player_2
10h,7h,4h,jh,player_4
9h,6h,2h,5h,player_1
9c,kc,5c,6c,player_2
8d,9d,10d,5d,player_3
7c,qc,2d,3s,player_2
6d,4d,7d,4s,player_3
4c,3d,2s,5s,player_1
3h,7s,6s,js,player_1
3c,8s,10s,qs,player_1
2c,9s,as,ks,player_1
ad,jd,2d,3c,player_1
kd,10d,2c,3s,player_1
kc,jc,ac,qc,player_3
kh,9h,qh,ah,player_4
qd,8d,3h,4c,player_1
9c,10c,8c,6c,player_2
9d,4d,4h,5c,player_1
7d,3d,5h,6h,player_1
6d,2h,7c,7s,player_1
5s,ks,qs,as,player_4
5d,6s,9s,8h,player_1
4s,8s,10s,js,player_4
2s,7h,10h,jh,player_1
ah,6h,qh,kh,player_1
kc,10c,qc,ac,player_4
ks,as,7s,10s,player_2
qs,js,5s,3c,player_1
10h,2c,jh,8h,player_3
9h,2d,5h,5c,player_1
9s,6s,2s,7c,player_1
8s,4s,3h,9d,player_1
7d,kd,jd,ad,player_4
7h,3d,4d,9c,player_1
4h,3s,5d,10d,player_1
4c,6c,8c,jc,player_4
2h,6d,8d,qd,player_1
kd,ad,2d,10d,player_2
qc,10c,ac,kc,player_3
js,ks,as,8s,player_3
9s,qs,7s,2c,player_2
8h,qh,ah,kh,player_3
7c,9c,jc,4c,player_3
7h,4h,10h,jh,player_4
6d,qd,5s,9d,player_2
6c,3s,8c,3c,player_3
4s,10s,6s,3d,player_2
3h,4d,9h,6h,player_3
2h,8d,5h,5d,player_3
2s,jd,5c,7d,player_1
ad,kd,jd,qd,player_1
ks,as,7s,qs,player_2
qh,ah,kh,7h,player_2
10d,5d,9d,4d,player_1
10h,jh,9h,2h,player_2
9c,3c,qc,ac,player_4
8d,3s,3d,2c,player_1
7d,4s,4c,6s,player_1
6d,5h,4h,8c,player_1
5c,5s,jc,kc,player_4
3h,6h,8h,9s,player_3
2d,8s,6c,10s,player_1
2s,js,7c,10c,player_2
ah,qh,8h,jh,player_1
kc,ac,7c,qc,player_2
kd,ad,qd,jd,player_2
kh,9h,6h,10h,player_1
10c,jc,6c,5c,player_2
9s,ks,as,js,player_3
8d,4d,6d,10d,player_4
7h,5h,3h,4h,player_1
7d,4c,3d,9d,player_4
5d,6s,3s,2d,player_1
4s,qs,7s,10s,player_2
2h,8c,3c,2s,player_1
2c,9c,5s,8s,player_2
ah,5h,10h,kh,player_1
kc,7c,jc,ac,player_4
ks,as,qs,10s,player_2
qc,5c,8c,10c,player_1
jd,ad,kd,10d,player_2
jh,4h,8h,qh,player_4
9h,3d,2h,7h,player_1
9c,4d,6c,3c,player_1
8s,js,9s,6s,player_2
7d,qd,2c,9d,player_2
6h,5d,2s,3s,player_1
3h,7s,4c,5s,player_1
2d,8d,4s,6d,player_2
ah,kh,9h,5h,player_1
ad,kd,jd,9d,player_1
as,ks,qs,6s,player_1
kc,3c,7c,ac,player_4
jh,qh,8h,3h,player_2
js,9s,7s,5s,player_1
10h,7h,6h,2s,player_1
10s,4s,2h,2c,player_1
8c,3s,5c,qc,player_4
8s,3d,4c,5d,player_1
8d,qd,6d,9c,player_2
6c,7d,4d,jc,player_4
2d,10d,4h,10c,player_2
ks,as,10s,3s,player_2
qh,ah,10h,kh,player_2
qs,js,7s,5d,player_1
10c,kc,ac,8c,player_3
9h,5h,8h,jh,player_4
8s,9s,6s,6d,player_2
7h,4h,2c,6h,player_1
7d,jd,ad,kd,player_3
6c,qc,9c,7c,player_2
4d,3d,2s,qd,player_4
3h,2d,4s,8d,player_1
3c,jc,4c,9d,player_2
2h,5c,5s,10d,player_1
ah,7h,10h,qh,player_1
as,ks,5s,qs,player_1
kh,4h,8h,jh,player_1
qd,ad,9d,6d,player_2
qc,ac,jc,9c,player_2
10c,kc,6c,7c,player_2
10s,js,3s,8s,player_2
9h,4c,6h,5h,player_1
9s,7d,2h,6s,player_1
7s,8c,2d,2s,player_1
4s,10d,3h,3d,player_1
4d,kd,8d,5d,player_2
2c,jd,5c,3c,player_3
ac,kc,qc,6c,player_1
ks,qs,js,as,player_4
qd,8d,7d,ad,player_4
qh,kh,ah,10h,player_3
jh,8h,9h,7h,player_1
9d,2h,5d,kd,player_4
8c,jc,10c,5c,player_2
7s,10s,8s,9s,player_2
6d,2c,2s,jd,player_4
4h,3s,6h,3c,player_3
4d,4c,4s,10d,player_4
3h,7c,5h,3d,player_3
2d,9c,6s,5s,player_1
ah,qh,kh,9h,player_1
kc,jc,ac,4c,player_3
qd,ad,kd,8d,player_2
qc,8c,10c,2d,player_1
jh,10h,6h,8h,player_1
9s,js,qs,as,player_4
9d,jd,10d,2h,player_2
9c,2c,7c,3h,player_1
8s,10s,3d,ks,player_4
7d,6d,5d,4h,player_1
5s,2s,4d,7s,player_4
3s,5h,5c,6s,player_4
3c,7h,6c,4s,player_3
jd,9d,ad,qd,player_3
10s,as,ks,2d,player_2
10d,3h,kd,7d,player_3
9s,7s,qs,4d,player_3
8d,4h,5d,4c,player_1
8s,4s,js,5h,player_3
8h,kh,7h,ah,player_4
6d,5c,2c,6c,player_1
6s,9h,5s,8c,player_1
6h,jh,2s,qh,player_4
3c,kc,ac,qc,player_3
3d,10h,3s,9c,player_1
2h,10c,7c,jc,player_1
qh,10h,ah,8h,player_3
qd,ad,3d,10d,player_2
jc,10c,kc,ac,player_4
9s,8s,qs,as,player_4
8d,kd,3c,4d,player_2
6d,jd,4s,2h,player_2
5d,9d,4c,4h,player_2
5h,7h,kh,5s,player_3
3s,6s,10s,ks,player_4
3h,5c,jh,6c,player_3
2c,9c,qc,7c,player_3
2s,7d,6h,js,player_4
2d,8c,9h,7s,player_1
as,10s,ks,8s,player_1
ah,9h,kh,jh,player_1
kd,qd,2s,ad,player_4
jd,10d,2c,9d,player_1
9c,2d,kc,ac,player_4
8c,2h,qc,jc,player_3
8h,4h,qh,7h,player_3
7d,8d,3s,3d,player_2
6h,4d,10h,3h,player_3
5d,6d,4s,3c,player_2
5h,6s,6c,5c,player_1
5s,9s,qs,7c,player_3
4c,7s,js,10c,player_4
ac,6c,10c,kc,player_1
kd,6d,jd,ad,player_4
qs,as,9s,ks,player_2
qh,10h,kh,ah,player_4
jh,5h,9h,7h,player_1
js,10s,6s,3c,player_1
10d,2d,4d,qd,player_4
8d,2c,3d,9d,player_4
8h,4h,2s,3h,player_1
8c,4c,7c,qc,player_4
7s,8s,4s,7d,player_2
6h,2h,3s,9c,player_1
5d,5s,5c,jc,player_1
ad,2h,kd,7d,player_1
9s,js,ks,as,player_4
9h,kh,8h,ah,player_4
9c,ac,qc,kc,player_2
8s,10s,7s,qs,player_4
8d,2s,qd,6d,player_3
6c,4c,10c,jc,player_4
6s,4s,6h,2c,player_1
5d,3c,jd,4d,player_3
5s,3s,7c,3h,player_1
4h,qh,8c,jh,player_2
3d,5h,10d,5c,player_3
2d,7h,9d,10h,player_3
ah,3h,jh,qh,player_1
kc,10c,ac,qc,player_3
kh,3c,10h,9h,player_1
9s,ks,qs,as,player_4
8h,5d,6h,5h,player_1
7h,5s,2s,5c,player_1
6d,10d,ad,kd,player_3
4d,9d,qd,jd,player_3
4c,9c,8c,jc,player_4
4h,7c,2c,6c,player_1
3d,8d,3s,7d,player_2
2h,7s,4s,8s,player_1
2d,10s,6s,js,player_1
ac,kc,3c,jc,player_1
as,8s,ks,3s,player_1
ad,kd,qd,10d,player_1
qs,7s,js,2h,player_1
jd,7d,8d,9d,player_1
jh,ah,qh,10h,player_2
10s,2s,9s,2c,player_1
7h,kh,9h,3d,player_2
6s,2d,3h,4c,player_1
5h,4h,8h,6d,player_3
5c,qc,4d,9c,player_2
5s,8c,5d,6c,player_1
4s,10c,6h,7c,player_1
ac,jc,kc,10c,player_1
qc,7c,4d,8c,player_1
10h,jh,ah,kh,player_3
9d,ad,kd,jd,player_2
9c,6c,4s,3c,player_1
8d,qd,10d,2h,player_2
6s,js,ks,as,player_4
5c,3s,7d,2c,player_1
5s,8s,10s,qs,player_4
5d,6d,7h,2s,player_2
4c,4h,8h,3h,player_1
3d,5h,9s,6h,player_1
2d,9h,qh,7s,player_1
as,10s,4s,ks,player_1
kh,ah,qh,jh,player_2
qs,2s,2c,js,player_1
qc,ac,jc,kc,player_2
10d,ad,jd,qd,player_2
9h,5h,3h,10h,player_4
8c,10c,9c,4h,player_2
8s,2d,3c,9s,player_4
7h,2h,6d,8h,player_4
6c,4c,7c,5s,player_3
5c,3d,7d,6h,player_1
4d,kd,9d,6s,player_2
3s,5d,8d,7s,player_4
ad,3d,kd,10d,player_1
ks,as,10s,8s,player_2
qd,2c,jd,6d,player_1
qh,ah,10h,jh,player_2
js,qs,5s,7s,player_2
jc,10c,ac,kc,player_3
9s,3c,4s,6s,player_1
9d,4h,8d,2h,player_1
7d,5h,4d,3h,player_1
6c,8c,qc,9c,player_3
5d,6h,2s,4c,player_1
3s,9h,7h,5c,player_1
2d,kh,7c,8h,player_1
ac,8c,jc,qc,player_1
ah,jh,kh,6h,player_1
as,10s,9s,qs,player_1
kc,7c,3h,10c,player_1
ks,8s,4s,7s,player_1
kd,ad,qd,jd,player_2
qh,9h,10h,4h,player_1
js,5s,4d,6s,player_1
8d,5d,9d,10d,player_4
6c,5c,6d,9c,player_4
5h,2d,8h,2c,player_3
2h,3d,7h,3c,player_3
2s,3s,7d,4c,player_2
as,ks,js,qs,player_1
qc,3s,ac,kc,player_3
jh,ah,qh,4h,player_2
10s,8s,7s,9s,player_1
10c,3d,6c,jc,player_4
9c,6h,2d,8c,player_1
7d,kd,8d,ad,player_4
5c,6s,3h,7c,player_4
5h,kh,10h,2h,player_2
5d,jd,6d,qd,player_4
5s,7h,4s,3c,player_1
2s,8h,4d,4c,player_1
2c,10d,9h,9d,player_1
kc,10c,ac,7c,player_3
kd,8d,9d,ad,player_4
qh,10h,kh,ah,player_4
qd,3c,7d,6d,player_1
jd,4s,3d,2c,player_1
jh,8h,9h,7h,player_1
10d,5c,2d,3s,player_1
7s,as,9s,js,player_2
6c,9c,qc,4c,player_3
5d,8c,2h,3h,player_1
5h,10s,6h,4h,player_3
4d,qs,6s,5s,player_1
2s,ks,jc,8s,player_2
ah,jh,8h,kh,player_1
as,ks,qs,9s,player_1
ac,6c,qc,kc,player_1
jd,8d,kd,ad,player_4
10s,js,8s,7s,player_2
9h,7h,4h,qh,player_4
9d,4d,5d,qd,player_4
7d,2s,2d,10d,player_4
6h,5h,2c,10h,player_4
6s,4s,7c,3s,player_1
5s,2h,8c,3d,player_1
3c,5c,jc,10c,player_3
3h,4c,9c,6d,player_1
ah,jh,2h,qh,player_1
as,5s,ks,js,player_1
kh,6h,2d,10h,player_1
qc,ac,10c,5c,player_2
qs,2s,10s,7s,player_1
9h,5h,6c,8h,player_1
9c,kc,6d,4c,player_2
7d,ad,qd,4d,player_2
7c,jc,8s,3s,player_2
3d,kd,10d,4s,player_2
3c,8c,8d,4h,player_2
3h,5d,9s,7h,player_4
2c,jd,9d,6s,player_1
ac,8c,qc,jc,player_1
kc,5c,4c,10c,player_1
ks,qs,5s,as,player_4
jd,4d,ad,qd,player_3
10s,7s,2s,js,player_4
9c,3c,2c,3d,player_1
9h,kh,8h,ah,player_4
9d,3s,kd,8d,player_3
9s,4h,2h,8s,player_1
7c,6h,3h,4s,player_1
6c,7h,6d,5h,player_1
5d,10h,10d,6s,player_3
2d,qh,7d,jh,player_3
as,7s,10s,ks,player_1
qh,jh,kh,ah,player_4
qc,10c,9c,ac,player_4
qd,ad,8d,6d,player_2
jd,kd,5d,2c,player_2
jc,8c,2h,kc,player_4
9s,6s,5s,qs,player_4
9d,10d,4d,4c,player_2
8h,10h,9h,7h,player_2
5c,7c,3d,4h,player_2
3c,6c,3s,4s,player_2
2d,7d,5h,8s,player_2
2s,3h,6h,js,player_4
ah,6h,kh,jh,player_1
kd,ad,7d,jd,player_2
10d,qd,3h,6d,player_2
10h,5h,qh,9h,player_3
9d,8d,4h,5d,player_1
8s,as,qs,ks,player_2
8c,qc,ac,jc,player_3
7h,2s,8h,2c,player_3
5s,10s,4s,js,player_4
5c,7c,kc,10c,player_3
3c,3d,9c,4d,player_3
2d,3s,4c,6s,player_1
2h,9s,6c,7s,player_1
ad,jd,qd,kd,player_1
qh,3s,kh,ah,player_4
9s,10s,as,ks,player_3
9c,ac,7c,10c,player_2
7d,10d,8d,6d,player_2
6s,4s,js,qs,player_4
6h,4d,10h,jh,player_4
5h,5d,8h,9h,player_4
5s,5c,8s,7s,player_3
3c,kc,4c,8c,player_2
3d,9d,2s,2h,player_2
2d,jc,3h,6c,player_1
2c,qc,4h,7h,player_2
ac,7c,qc,jc,player_1
kc,2h,10c,5c,player_1
kh,8h,ah,7h,player_3
qh,5h,jh,4h,player_1
10s,qs,4s,as,player_4
10d,kd,4d,ad,player_4
9h,5s,10h,2c,player_3
8d,jd,3d,qd,player_4
6c,6s,9c,4c,player_3
5d,9d,2d,6d,player_2
3h,7d,6h,7s,player_3
3c,8s,8c,9s,player_3
2s,js,3s,ks,player_4
as,ks,7s,10s,player_1
ad,qd,kd,7d,player_1
kh,10h,ah,qh,player_3
js,qs,6s,9s,player_2
10c,ac,6c,kc,player_2
9d,6d,jd,5d,player_3
9c,5c,2d,qc,player_4
8h,7h,jh,2h,player_3
8s,2s,4s,3d,player_1
5s,3c,6h,4c,player_1
4d,3h,10d,7c,player_3
3s,4h,8d,8c,player_1
2c,5h,9h,jc,player_4
as,8s,ks,qs,player_1
kh,jh,ah,5h,player_3
kd,qd,9d,ad,player_4
js,5s,7s,9s,player_1
10h,9h,qh,2d,player_3
10s,3s,6s,3d,player_1
9c,qc,jc,ac,player_4
8h,6h,7h,4c,player_1
7c,2h,10c,kc,player_4
5c,5d,2c,8c,player_4
4h,6d,2s,6c,player_1
3h,8d,4d,7d,player_1
3c,10d,4s,jd,player_1
kc,6c,10c,ac,player_4
qd,9d,kd,ad,player_4
js,ks,as,qs,player_3
10d,6d,7d,jd,player_4
9c,4c,7c,qc,player_4
8c,2s,3c,jc,player_4
8s,10s,9s,5s,player_2
6h,ah,qh,kh,player_2
5h,9h,10h,jh,player_4
5c,6s,3s,2d,player_1
4d,7s,5d,8d,player_4
2c,7h,3d,3h,player_1
2h,8h,4h,4s,player_2
ac,kc,6c,jc,player_1
kh,3c,ah,10h,player_3
qh,5c,9h,5h,player_1
jh,5d,6h,4h,player_1
8d,ad,9d,qd,player_2
8h,7c,2h,2c,player_1
7h,8c,2s,3s,player_1
7d,kd,6d,4d,player_2
7s,10s,qs,as,player_4
6s,8s,js,ks,player_4
4s,10d,9s,4c,player_3
3h,jd,3d,9c,player_1
2d,qc,5s,10c,player_1
ks,6s,as,10s,player_3
qs,2d,9s,7s,player_1
qc,7c,ac,jc,player_3
js,2h,8s,2c,player_1
10c,4c,kc,6h,player_3
10d,ad,qd,jd,player_2
8c,3c,9c,6d,player_3
8d,kd,4d,9d,player_2
5h,ah,9h,kh,player_2
5s,3d,3s,7d,player_1
5d,3h,4h,7h,player_1
4s,10h,5c,8h,player_1
2s,qh,6c,jh,player_1
ad,jd,kd,qd,player_1
as,js,10s,qs,player_1
ks,8s,7s,9s,player_1
kc,qc,ac,4c,player_3
qh,7h,ah,kh,player_3
jh,3h,9h,10h,player_1
7d,10d,9d,3d,player_2
7c,10c,jc,2c,player_3
6c,2h,9c,2d,player_3
5c,2s,8c,3s,player_3
4s,5s,6d,6s,player_4
4h,4d,8h,6h,player_3
3c,5d,8d,5h,player_1
ad,qd,jd,2d,player_1
as,js,ks,9s,player_1
kd,9d,5d,2h,player_1
kh,3h,jh,ah,player_4
qh,3s,10h,8h,player_1
10s,5s,qs,4s,player_3
10d,7d,4d,2c,player_1
8d,6d,4c,5h,player_1
7h,3c,9h,6h,player_3
7s,3d,8s,5c,player_3
6c,kc,10c,ac,player_4
6s,7c,4h,8c,player_1
2s,jc,9c,qc,player_1
as,10s,qs,js,player_1
ah,8h,qh,10h,player_1
ad,10d,kd,qd,player_1
ks,8s,3s,6s,player_1
kh,5h,7h,9h,player_1
jh,3c,3h,6h,player_1
9s,7s,2c,4s,player_1
7c,jc,kc,ac,player_4
6c,10c,9c,qc,player_4
5s,5c,2h,4h,player_1
4c,8c,2d,5d,player_2
3d,8d,9d,jd,player_4
2s,7d,4d,6d,player_1
as,9s,js,ks,player_1
ad,kd,jd,10d,player_1
kc,qc,jc,ac,player_4
qd,2s,9d,2c,player_1
8d,3c,6d,2h,player_1
7d,3s,3d,4s,player_1
6s,5s,5h,qs,player_4
5c,10c,7c,9c,player_2
5d,4h,6h,7s,player_1
4d,8c,6c,8s,player_1
4c,9h,7h,10s,player_1
3h,ah,qh,kh,player_2
2d,10h,8h,jh,player_1
kd,qd,jd,ad,player_4
qh,kh,7h,ah,player_4
jh,6h,2h,10h,player_1
jc,ac,8c,kc,player_2
10s,as,7s,ks,player_2
9s,qs,6s,3h,player_2
9h,3s,2d,4h,player_1
8h,4s,3d,4d,player_1
7c,qc,4c,10c,player_2
5c,6d,3c,9c,player_4
5h,7d,5s,5d,player_1
2c,8s,8d,6c,player_4
2s,js,10d,9d,player_2
ac,jc,kc,8c,player_1
qc,5c,10c,7c,player_1
jd,3d,kd,ad,player_4
9d,2h,qd,10d,player_3
9c,4s,4d,6c,player_1
8h,ah,kh,7h,player_2
7d,5h,5s,8d,player_4
6s,ks,js,as,player_4
5d,8s,6h,6d,player_4
4h,qh,10h,3h,player_2
3c,9h,7s,4c,player_4
3s,qs,10s,2s,player_2
2c,jh,9s,2d,player_1
ks,qs,as,7s,player_3
kc,jc,ac,9c,player_3
jh,qh,8h,ah,player_4
jd,10d,kd,ad,player_4
10s,js,5s,2s,player_2
9s,8s,4s,2c,player_1
9h,10h,6h,kh,player_4
9d,5d,qd,8d,player_3
5h,7h,4h,2h,player_2
5c,10c,qc,8c,player_3
3d,2d,6d,7d,player_4
3c,6c,7c,4c,player_3
3s,6s,3h,4d,player_2
ad,kd,8d,9d,player_1
ah,qh,2s,kh,player_1
qc,10c,ac,jc,player_3
qd,2h,7d,6d,player_1
jh,10h,3d,4h,player_1
jd,3c,4d,5d,player_1
10d,4s,3s,2c,player_1
9h,8h,4c,3h,player_1
9s,as,5c,ks,player_2
8c,5h,kc,6s,player_3
7h,6h,6c,8s,player_1
5s,qs,7c,js,player_2
2d,7s,9c,10s,player_1
ac,10c,kc,7c,player_1
ks,js,8s,as,player_4
qd,7d,ad,kd,player_3
jh,9h,ah,kh,player_3
jc,9c,qc,5c,player_3
10h,8h,4h,qh,player_4
9s,10s,3s,qs,player_4
8d,3d,jd,9d,player_3
8c,3c,6c,3h,player_1
7s,6s,2h,5s,player_1
4s,2c,4c,5d,player_1
2s,5h,4d,6d,player_1
2d,7h,10d,6h,player_3
qs,as,ks,10s,player_2
qc,ac,9c,kc,player_2
js,8s,9s,6s,player_1
9d,jd,ad,kd,player_3
8h,kh,jh,ah,player_4
6d,10d,8d,qd,player_4
6h,7h,9h,qh,player_4
5d,3c,7d,2d,player_3
5h,4c,4d,10h,player_4
4s,7s,5s,3s,player_2
3h,7c,5c,4h,player_4
3d,10c,6c,2h,player_1
2c,jc,8c,2s,player_2
ah,qh,kh,5h,player_1
ac,9c,kc,6c,player_1
qc,3c,8c,2c,player_1
jc,4h,7c,2h,player_1
jd,qd,kd,ad,player_4
10s,9s,6s,as,player_4
10c,6h,4c,5s,player_1
10h,jh,3h,6d,player_2
7d,7h,10d,9d,player_3
5c,7s,2d,8d,player_1
5d,8h,4d,js,player_1
3s,8s,4s,ks,player_4
2s,9h,3d,qs,player_4
kd,5d,9d,ad,player_4
kc,ac,7c,qc,player_2
qd,2d,4d,jd,player_1
js,10s,qs,as,player_4
10c,8c,6c,jc,player_4
9h,ah,10h,2s,player_2
8d,3h,3d,10d,player_4
7d,5c,3s,6d,player_1
5s,8s,9s,ks,player_4
5h,kh,8h,2c,player_2
4h,qh,7h,3c,player_2
4s,6h,7s,6s,player_3
2h,jh,4c,9c,player_2
ks,as,qs,js,player_2
jd,7d,ad,qd,player_3
10d,5d,kd,8d,player_3
8s,10s,4s,6s,player_2
8h,qh,kh,ah,player_4
7c,ac,10c,6c,player_2
7s,9s,3d,3s,player_2
6h,2d,10h,jh,player_4
4d,5s,9d,2c,player_3
3c,kc,8c,5c,player_2
3h,9c,7h,9h,player_4
2s,jc,4h,4c,player_1
2h,qc,6d,5h,player_4
as,9s,qs,ks,player_1
ah,10h,qh,kh,player_1
qc,ac,6c,7c,player_2
jh,6h,8h,9h,player_1
9c,kc,5c,2h,player_2
8c,jc,2c,2d,player_2
7s,3c,js,10s,player_3
6d,kd,ad,qd,player_3
5d,10d,jd,8d,player_3
4c,10c,4s,3s,player_2
3h,4h,7h,5h,player_3
3d,9d,6s,4d,player_2
2s,7d,8s,5s,player_3
qs,ks,as,10s,player_3
qh,kh,10h,ah,player_4
jc,3c,2c,ac,player_4
10d,qd,kd,ad,player_4
9c,3s,2d,kc,player_4
8c,5s,4s,qc,player_4
8s,js,4h,7s,player_2
7h,jh,9h,8h,player_2
6c,5h,4d,10c,player_4
5c,6d,5d,7c,player_4
3d,9d,jd,8d,player_3
3h,6s,6h,2h,player_3
2s,9s,7d,4c,player_2
ah,qh,kh,7h,player_1
ac,jc,kc,qc,player_1
ks,9s,as,js,player_3
qs,4s,8s,2h,player_1
jh,10h,5h,6h,player_1
10s,4h,7s,2c,player_1
10c,5d,9c,7c,player_1
8c,8h,5c,6c,player_1
7d,ad,qd,jd,player_2
5s,9h,6s,3d,player_3
3h,9d,3s,3c,player_1
2s,10d,4d,4c,player_1
2d,kd,6d,8d,player_2
ad,7d,qd,kd,player_1
as,ks,8s,js,player_1
kh,qh,ah,9h,player_3
qc,9c,kc,ac,player_4
qs,10s,6s,9s,player_1
10d,2c,jd,5d,player_3
9d,4c,4d,4s,player_1
8d,5h,2d,4h,player_1
6d,6h,2s,5c,player_1
3c,8c,3h,jc,player_4
3s,7s,5s,6c,player_2
3d,7c,10h,7h,player_1
2h,8h,jh,10c,player_3
as,8s,js,qs,player_1
ad,10d,kd,9d,player_1
ac,jc,8c,kc,player_1
ks,2s,10s,6s,player_1
kh,ah,3h,jh,player_2
qd,2c,2d,8d,player_1
qc,10c,6c,9c,player_1
jd,4h,2h,5d,player_1
7d,5h,3c,4d,player_1
7s,7c,9s,3s,player_3
