player_1,player_2,player_3,player_4,winner
3s,10c,4s,6h,player_3
2s,qc,4c,7h,player_1
ac,qc,kc,10c,player_1
ad,qd,9d,kd,player_1
jd,8d,6d,10d,player_1
10h,8h,qh,ah,player_4
8c,2c,jc,3c,player_3
7d,4d,4h,3h,player_1
6c,2d,9c,7s,player_3
5d,3d,4c,9s,player_1
5s,as,ks,js,player_2
4s,qs,8s,10s,player_2
3s,6s,5c,9h,player_2
2s,5h,7h,jh,player_1
2h,6h,7c,kh,player_4
as,qs,js,9s,player_1
ah,10h,9h,kh,player_1
ks,10s,8s,4s,player_1
jh,7h,6h,qh,player_4
jc,ac,4c,kc,player_2
10c,qc,2s,9c,player_2
9d,ad,6d,qd,player_2
8c,3c,2d,5c,player_1
7c,2c,3s,4h,player_1
6c,5d,3d,7d,player_1
5h,6s,3h,8h,player_4
4d,kd,5s,10d,player_2
2h,jd,7s,8d,player_1
ac,10c,qc,jc,player_1
ad,3c,kd,qd,player_1
kc,7c,8c,9c,player_1
qh,8h,kh,ah,player_4
10s,as,8s,7s,player_2
9s,ks,3d,5s,player_2
9d,4c,jd,10d,player_3
9h,6h,jh,10h,player_3
3s,qs,4d,4s,player_2
3h,5h,5c,7h,player_4
2h,6c,5d,4h,player_4
2c,6s,7d,2d,player_1
2s,js,8d,6d,player_2
kh,qh,ah,7h,player_3
qd,ad,kd,10d,player_2
js,10s,as,qs,player_3
8h,jh,9h,5d,player_2
7c,qc,9c,ac,player_4
6c,3c,5c,kc,player_4
5h,10h,4h,6d,player_2
4c,2h,3h,jc,player_4
3s,9s,ks,8s,player_3
3d,9d,jd,8d,player_3
2c,4s,4d,10c,player_4
2s,6s,7s,7d,player_3
2d,6h,5s,8c,player_1
ad,10d,kd,qd,player_1
kc,7c,10c,ac,player_4
10h,ah,jh,qh,player_2
9h,kh,7h,8h,player_2
8c,2c,9c,qc,player_4
7d,2d,8d,jd,player_4
5h,6h,4h,5d,player_2
5c,2h,4c,jc,player_4
4d,3s,6d,9d,player_4
4s,qs,as,ks,player_3
3h,6s,3c,6c,player_1
3d,8s,5s,7s,player_1
2s,10s,9s,js,player_4
as,qs,ks,js,player_1
ad,kd,9d,qd,player_1
kc,jc,qc,ac,player_4
9s,10s,3s,5s,player_2
8c,9c,2c,10c,player_4
8s,7s,2s,2h,player_1
7c,2d,3d,6c,player_1
6h,qh,ah,10h,player_3
5d,jd,8d,10d,player_2
5c,4d,6d,3c,player_1
4s,6s,7h,4h,player_2
4c,5h,jh,8h,player_1
3h,7d,kh,9h,player_3
kd,jd,ad,9d,player_3
10d,2d,qd,7d,player_3
9c,ac,jc,kc,player_2
8h,qh,ah,jh,player_3
8d,3h,5d,6d,player_1
7s,as,ks,8s,player_2
6h,10h,kh,7h,player_3
5h,3s,9h,2h,player_3
4h,4c,5c,2c,player_1
4d,5s,6s,4s,player_1
3d,6c,9s,7c,player_1
3c,8c,10s,qc,player_4
2s,js,qs,10c,player_3
kc,qc,jc,ac,player_4
ks,as,qs,8s,player_2
qd,jd,ad,6d,player_3
10d,8d,kd,5d,player_3
10h,kh,ah,jh,player_3
9h,qh,2s,8h,player_2
9s,7s,js,5s,player_3
9d,2h,7d,4d,player_1
7c,10c,8c,6c,player_2
5c,9c,3c,2d,player_2
4h,6h,3d,7h,player_4
4c,2c,6s,3s,player_1
3h,5h,10s,4s,player_2
qs,as,10s,8s,player_2
qc,9c,kc,ac,player_4
qh,ah,kh,jh,player_2
jd,kd,9d,ad,player_4
js,ks,5s,7s,player_2
10c,6c,7c,jc,player_4
9s,6s,2s,4h,player_1
8c,4c,2c,7d,player_1
8h,3h,10h,9h,player_3
5c,3s,2h,7h,player_1
4s,3d,4d,8d,player_1
3c,5d,5h,10d,player_1
2d,6d,6h,qd,player_4
ah,kh,8h,jh,player_1
kd,qd,5d,ad,player_4
jd,8d,2d,3d,player_1
10d,7d,4c,2c,player_1
9d,6d,6h,3h,player_1
8s,ks,as,9s,player_3
7s,qs,js,5s,player_2
7c,qc,ac,jc,player_3
6s,2h,10s,3s,player_3
4h,qh,6c,9h,player_2
4d,7h,9c,3c,player_1
4s,8c,10c,5h,player_1
2s,10h,kc,5c,player_1
as,5s,qs,6s,player_1
kc,ac,10c,jc,player_2
ks,4h,10s,3c,player_1
qc,6c,7c,8c,player_1
js,6h,8s,3h,player_1
9c,7d,4c,4d,player_1
9s,8d,2s,5h,player_1
7s,9h,2h,6d,player_1
5c,9d,2d,7h,player_1
4s,10h,5d,8h,player_1
3s,10d,jh,jd,player_1
3d,kd,qh,ad,player_4
2c,kh,ah,qd,player_1
kd,ad,7d,8d,player_2
qh,9h,ah,kh,player_3
jh,2c,8h,10h,player_1
10d,qd,3c,6d,player_2
9d,jd,4c,4d,player_2
9s,js,as,qs,player_3
6s,4s,ks,7s,player_3
5d,7c,5c,2d,player_1
5s,9c,10s,3s,player_3
4h,10c,6h,7h,player_4
3h,jc,6c,5h,player_4
3d,qc,8s,2h,player_1
2s,ac,8c,kc,player_1
ah,7h,jh,3h,player_1
kh,6h,8h,2c,player_1
qd,jd,4d,ad,player_4
qh,5h,2d,7s,player_1
10d,9d,3d,kd,player_4
10h,2h,3c,8s,player_1
9h,3s,4c,8d,player_1
8c,ac,kc,jc,player_2
7d,5d,6c,10s,player_1
6s,9s,7c,as,player_4
6d,4s,9c,js,player_1
4h,5c,10c,qs,player_1
2s,5s,qc,ks,player_4
qc,kc,7c,ac,player_4
jc,3s,4c,10c,player_1
jd,ad,9d,qd,player_2
10d,kd,8d,7d,player_2
8c,3h,2s,9c,player_4
6s,as,ks,qs,player_2
6c,4d,5s,3c,player_1
5c,6h,8s,2c,player_1
5h,ah,10h,9h,player_2
5d,7h,8h,6d,player_4
4h,kh,9s,3d,player_2
2d,jh,10s,4s,player_1
2h,qh,js,7s,player_2
qc,kc,10c,ac,player_4
10s,ks,9s,as,player_4
9c,jc,6c,3c,player_2
8c,4h,5c,2s,player_1
8h,10h,ah,qh,player_3
7d,ad,qd,jd,player_2
7c,5h,2c,3s,player_1
6h,6s,kh,jh,player_3
4c,6d,4d,4s,player_1
3d,kd,10d,5s,player_2
3h,7s,5d,9h,player_4
2h,8d,8s,7h,player_4
2d,js,9d,qs,player_3
kd,ad,jd,9d,player_2
kc,5c,jc,ac,player_4
qc,3c,10c,7c,player_1
qd,10d,5d,8d,player_1
jh,10h,kh,ah,player_4
10s,as,qs,js,player_2
9c,5s,8c,6c,player_1
9h,8h,7h,qh,player_4
7s,ks,8s,3s,player_2
4s,9s,2s,2c,player_2
4d,6d,2d,7d,player_4
3d,6h,3h,4h,player_1
2h,6s,4c,5h,player_4
ad,qd,6d,kd,player_1
ac,9c,10c,kc,player_1
kh,ah,10h,qh,player_2
qc,3c,8c,jc,player_1
js,qs,as,ks,player_3
jh,9h,8h,5h,player_1
10s,9s,8s,3s,player_1
10d,jd,5d,9d,player_2
8d,4d,2s,3d,player_1
7d,2d,6s,2c,player_1
7c,2h,6c,5c,player_1
4c,5s,6h,3h,player_1
4s,7h,7s,4h,player_3
ad,qd,4d,kd,player_1
ac,kc,qc,7c,player_1
jc,8c,5c,6c,player_1
10c,4c,3d,4h,player_1
10s,qs,as,ks,player_3
10d,9d,3h,jd,player_4
9c,3c,5s,5d,player_1
8d,6d,5h,7d,player_1
8h,2h,kh,ah,player_4
7h,2c,jh,qh,player_4
3s,9s,6h,js,player_4
2d,4s,9h,6s,player_1
2s,7s,10h,8s,player_4
ah,5h,8h,qh,player_1
as,8s,ks,js,player_1
kh,2s,6h,10h,player_1
qs,3s,9s,10s,player_1
jh,2d,4h,9h,player_1
8c,kc,ac,qc,player_3
7d,ad,qd,9d,player_2
7h,2c,3h,3d,player_1
7s,5c,4s,5s,player_1
6s,7c,4d,6d,player_1
5d,kd,4c,8d,player_2
3c,10d,jc,10c,player_3
2h,jd,6c,9c,player_1
ah,kh,7h,9h,player_1
kc,ac,qc,jc,player_2
jh,qh,2s,5h,player_2
jd,kd,9d,ad,player_4
10d,2h,8d,qd,player_4
10h,8h,4c,2d,player_1
7s,as,ks,js,player_2
6d,2c,7d,3d,player_3
5d,3h,4d,3s,player_1
5s,9s,qs,8s,player_3
4h,6h,6c,6s,player_2
4s,5c,10s,7c,player_3
3c,8c,9c,10c,player_4
ah,8h,kh,7h,player_1
ad,kd,3d,jd,player_1
ks,as,qs,7s,player_2
qd,2d,4c,10d,player_1
jc,kc,ac,6c,player_3
js,9s,8s,5s,player_1
10c,qc,7c,3c,player_2
10s,3s,5c,2c,player_1
9d,2s,6h,8d,player_1
6s,4h,9h,3h,player_1
4s,5h,10h,5d,player_1
4d,8c,jh,7d,player_4
2h,9c,qh,6d,player_3
kc,8c,6c,ac,player_4
qc,7c,2d,jc,player_1
qs,8s,js,as,player_4
jd,7d,ad,4d,player_3
10c,4c,3h,5c,player_1
10d,6d,kd,4s,player_3
9c,2h,5d,5s,player_1
6s,7s,10s,ks,player_4
5h,ah,qh,kh,player_2
3s,3d,9s,6h,player_3
3c,4h,8d,7h,player_1
2s,9h,9d,8h,player_1
2c,10h,qd,jh,player_1
kc,jc,6c,ac,player_4
qd,ad,kd,10d,player_2
10s,qs,8s,as,player_4
9d,7d,jd,6d,player_3
8h,qh,kh,ah,player_4
8d,2c,5d,4h,player_1
8c,10c,3d,qc,player_4
6s,js,5s,ks,player_4
6h,3c,10h,jh,player_4
3s,9s,3h,7s,player_2
2d,4s,4d,5c,player_3
2h,4c,9h,7h,player_3
2s,7c,5h,9c,player_1
as,js,7s,ks,player_1
kd,jd,9d,ad,player_4
10h,qh,ah,7h,player_3
9h,jh,kh,5h,player_3
8s,6s,2d,qs,player_4
7c,ac,jc,kc,player_2
6d,10d,7d,qd,player_4
6h,8h,2h,4d,player_2
5c,8c,10c,qc,player_4
4h,3h,3d,5s,player_1
4s,2s,4c,10s,player_4
3s,3c,5d,9s,player_4
2c,8d,9c,6c,player_3
kd,jd,ad,8d,player_3
qd,4d,10d,2s,player_1
js,8s,as,ks,player_3
10s,6s,5s,qs,player_4
8h,10h,3d,ah,player_4
7s,4s,3c,9s,player_4
7h,9h,7d,kh,player_4
6c,9c,ac,3s,player_3
6d,2d,9d,4h,player_3
5c,8c,kc,5h,player_3
5d,2h,10c,6h,player_1
4c,7c,qc,jh,player_3
2c,3h,jc,qh,player_3
ad,kd,jd,8d,player_1
ks,qs,as,6s,player_3
qd,7d,9d,6d,player_1
qc,kc,6c,ac,player_4
qh,kh,5h,ah,player_4
jh,10h,3h,9h,player_1
js,10s,9s,3d,player_1
10d,4d,2d,5d,player_1
9c,7c,5c,jc,player_4
8h,6h,2c,7h,player_1
8c,2h,4c,10c,player_4
4s,8s,7s,3c,player_2
2s,5s,3s,4h,player_2
jd,kd,10d,ad,player_4
8s,9s,js,as,player_4
8c,kc,qc,ac,player_4
8h,ah,9h,10h,player_2
6s,7s,10s,ks,player_4
6d,qd,9d,3d,player_2
6h,kh,3s,7h,player_2
5d,8d,7d,2d,player_2
5s,2c,4s,qs,player_4
4h,qh,4d,3c,player_2
3h,jh,5c,4c,player_2
2s,5h,7c,9c,player_1
2h,6c,jc,10c,player_1
kd,qd,ad,8d,player_3
qs,as,6s,9s,player_2
jh,ah,kh,qh,player_2
js,ks,3d,8s,player_2
10s,2h,6c,7s,player_1
10c,qc,ac,jc,player_3
9d,10d,jd,2d,player_3
6h,10h,9h,2c,player_2
5h,7h,8h,2s,player_3
5d,3c,7d,4s,player_3
4d,4h,6d,5c,player_3
3s,4c,8c,5s,player_4
3h,7c,kc,9c,player_1
ad,jd,7d,kd,player_1
ks,as,js,2h,player_2
kc,ac,10c,qc,player_2
qs,10s,6s,3h,player_1
qd,8d,5d,10d,player_1
9s,7s,4s,7c,player_1
8s,5s,3d,7h,player_1
6c,jc,4c,9c,player_2
5c,2s,4h,8c,player_4
3s,4d,5h,8h,player_1
3c,6d,6h,9d,player_1
2d,9h,qh,10h,player_1
2c,jh,ah,kh,player_1
as,qs,10s,js,player_1
ad,jd,kd,6d,player_1
ks,7s,5s,9s,player_1
kc,7c,qc,ac,player_4
qh,ah,jh,10h,player_2
9c,5c,4c,jc,player_4
8s,6s,4s,3s,player_1
8d,7d,qd,5d,player_3
8c,2c,2h,10c,player_4
7h,kh,9h,8h,player_2
3h,6h,4d,5h,player_2
3c,2d,9d,6c,player_4
2s,4h,10d,3d,player_1
ah,6h,kh,7h,player_1
ad,kd,jd,7d,player_1
jc,ac,kc,qc,player_2
10h,5h,qh,3h,player_3
10s,qs,as,8s,player_3
9h,2c,jh,2h,player_3
7c,9c,4c,10c,player_4
6s,9s,ks,4s,player_3
5s,3s,js,2s,player_3
5d,qd,10d,4d,player_2
4h,2d,8h,5c,player_3
3c,8d,6d,8c,player_4
3d,9d,7s,6c,player_2
10h,ah,kh,9h,player_2
9c,ac,qc,jc,player_2
9s,10s,ks,as,player_4
8h,jh,qh,2s,player_3
6c,kc,7c,10c,player_2
5s,5c,8s,qs,player_4
4h,7h,5h,3c,player_2
4d,ad,10d,kd,player_2
4c,6h,3s,8c,player_4
3h,8d,4s,3d,player_1
2d,qd,7d,6d,player_2
2c,9d,5d,6s,player_1
2h,jd,7s,js,player_1
ac,kc,10c,qc,player_1
kd,ad,2s,3d,player_2
ks,10s,qs,as,player_4
jd,qd,4c,2c,player_2
10d,8d,4s,3c,player_1
9c,jc,7c,3h,player_2
9d,7d,4h,5s,player_1
8s,2d,js,6s,player_3
6d,5d,6c,5h,player_1
5c,8c,6h,7h,player_2
4d,8h,7s,9h,player_1
3s,jh,9s,10h,player_3
2h,qh,ah,kh,player_3
ac,kc,7c,qc,player_1
ks,10s,5s,as,player_4
qs,4s,2d,js,player_1
10d,2s,ad,kd,player_3
9d,2c,jd,qd,player_4
9s,3s,3h,6s,player_1
8c,jc,3d,10c,player_2
8s,6h,5h,4c,player_1
7d,6c,8d,6d,player_3
7s,7h,5d,4h,player_1
5c,8h,9h,9c,player_4
3c,10h,jh,4d,player_1
2h,ah,kh,qh,player_2
ah,qh,10h,jh,player_1
kh,3h,8h,9h,player_1
jd,kd,4d,ad,player_4
10d,9d,2h,qd,player_4
10c,ac,6c,qc,player_2
8d,6d,2c,3c,player_1
7h,3d,5h,6h,player_1
7d,5s,4h,4s,player_1
5c,kc,4c,9c,player_2
5d,6s,7s,7c,player_1
3s,ks,js,as,player_4
2s,8c,10s,qs,player_4
2d,jc,9s,8s,player_1
as,ks,8s,js,player_1
ad,9d,7d,qd,player_1
kd,6d,3d,jd,player_1
10c,ac,qc,kc,player_2
10d,3h,2h,8d,player_1
10h,kh,qh,ah,player_4
7c,4c,jc,8c,player_3
6s,qs,7s,4s,player_2
6c,5s,9c,2d,player_3
5h,jh,8h,9h,player_2
5c,7h,3c,4d,player_1
3s,10s,2c,4h,player_2
2s,9s,6h,5d,player_2
ks,qs,js,as,player_4
kc,6c,ac,qc,player_3
kh,ah,4h,qh,player_2
qd,ad,9d,jd,player_2
jh,9h,2c,10h,player_1
10s,3s,7s,8s,player_1
9s,2h,5s,2d,player_1
7h,8h,2s,3d,player_2
6s,3h,4s,4c,player_1
6h,4d,6d,8c,player_1
5h,5c,7c,8d,player_1
5d,kd,9c,10d,player_2
3c,7d,10c,jc,player_4
kc,6c,9c,ac,player_4
jc,3c,7c,qc,player_4
10c,2h,4d,2d,player_1
8h,qh,kh,ah,player_4
8c,3d,4h,2s,player_1
7d,kd,qd,ad,player_4
7h,10h,9h,jh,player_4
5d,jd,4s,9d,player_2
5c,3s,7s,6s,player_1
5h,6h,8s,6d,player_2
4c,5s,10s,8d,player_1
3h,10d,qs,9s,player_1
2c,js,ks,as,player_1
qd,jd,kd,ad,player_4
jc,10c,kc,ac,player_4
10d,6d,9d,8d,player_1
9s,js,as,ks,player_3
8h,jh,ah,kh,player_3
7d,3d,5d,4d,player_1
6c,5c,9c,qc,player_4
6s,10s,5s,qs,player_4
5h,6h,qh,9h,player_3
4h,2h,10h,2d,player_3
4c,2s,2c,8c,player_4
4s,8s,3h,3c,player_2
3s,7s,7h,7c,player_2
ks,qs,js,as,player_4
qd,kd,ad,2h,player_3
qh,kh,ah,jh,player_3
jc,qc,7c,ac,player_4
10h,2d,7h,8h,player_1
9h,3c,6h,5h,player_1
9c,8c,6c,kc,player_4
8s,3s,4s,10s,player_4
7s,4c,2s,9s,player_4
7d,jd,8d,4h,player_2
5d,10d,4d,5s,player_2
3h,6d,2c,6s,player_1
3d,9d,5c,10c,player_2
ac,10c,kc,qc,player_1
ad,qd,5d,kd,player_1
jd,10d,2d,3c,player_1
10s,as,qs,ks,player_2
9d,7d,2h,4c,player_1
8d,6d,3h,8s,player_1
7c,3s,jc,9c,player_3
6s,5s,7s,js,player_4
6c,3d,8c,9s,player_3
5c,4s,4h,10h,player_1
4d,5h,7h,jh,player_1
2c,6h,8h,qh,player_1
2s,kh,9h,ah,player_1
qs,3s,js,as,player_4
10h,7h,ah,qh,player_3
9c,ac,qc,kc,player_2
9h,2c,kh,4h,player_3
7s,4d,9s,ks,player_4
6s,6c,3h,10s,player_4
5d,ad,kd,jd,player_2
5s,7d,5h,8s,player_4
5c,jc,7c,3c,player_2
4c,10c,6d,2d,player_2
3d,qd,6h,10d,player_2
2h,8c,jh,4s,player_3
2s,8d,8h,9d,player_1
kc,9c,ac,5c,player_3
qc,3s,10c,2d,player_1
jc,5s,6c,2h,player_1
jd,kd,ad,8d,player_3
10d,9d,qd,6d,player_3
8c,6s,2s,3d,player_1
8h,ah,jh,10h,player_2
7c,7h,4h,4s,player_1
5d,7d,5h,4d,player_2
4c,10s,6h,7s,player_1
3c,qh,9s,8s,player_1
3h,kh,qs,9h,player_2
2c,as,ks,js,player_1
as,ks,8s,10s,player_1
qh,kh,jh,ah,player_4
jd,ad,qd,kd,player_2
js,qs,5s,2c,player_2
9s,7s,4s,3h,player_1
8c,qc,kc,ac,player_4
7d,2d,10d,8d,player_3
7c,5c,9c,jc,player_4
6s,3s,2s,4d,player_1
6d,2h,9d,6c,player_3
