player_1,player_2,player_3,player_4,winner
qd,ad,9d,kd,player_2
jd,7d,2d,10d,player_1
10h,2s,qh,9h,player_3
8c,6c,jc,10c,player_3
8d,4d,2c,6d,player_1
5d,3c,4c,3d,player_1
5c,3s,7c,2h,player_3
4s,10s,6h,4h,player_2
3h,5s,7h,8h,player_4
ah,9h,kh,8h,player_1
ac,7c,9c,qc,player_1
kc,5c,6c,jc,player_1
qs,9s,4d,as,player_4
jh,7h,qh,5s,player_3
8s,4s,4c,ks,player_4
7d,qd,ad,jd,player_3
6s,2d,4h,js,player_4
5h,6h,10h,5d,player_3
3s,2c,6d,10s,player_4
3d,9d,kd,7s,player_3
2s,3h,8d,8c,player_1
2h,3c,10d,10c,player_1
kh,qh,ah,10h,player_3
kc,3d,qc,ac,player_4
qd,ad,8d,kd,player_2
jc,4d,10c,7c,player_1
9h,jh,6h,4h,player_2
9c,6d,8c,5c,player_1
8s,9s,as,ks,player_3
6c,6s,2c,3c,player_1
5s,7h,10s,qs,player_4
5d,jd,2h,7d,player_2
5h,8h,2s,3h,player_2
4c,9d,4s,3s,player_1
2d,10d,7s,js,player_2
ad,10d,kd,qd,player_1
kc,ac,qc,9c,player_2
qh,6h,jh,ah,player_4
jc,10c,8c,6c,player_1
9h,4h,2c,kh,player_4
8h,2h,2s,10h,player_4
7d,6d,8d,jd,player_4
7c,2d,5c,3d,player_1
5h,4s,4d,7h,player_4
4c,5d,5s,6s,player_1
3c,9s,7s,9d,player_1
3h,ks,8s,10s,player_1
3s,as,qs,js,player_2
kc,qc,ac,8c,player_3
jd,10d,ad,kd,player_3
jc,9c,5c,2h,player_1
10s,8s,ks,as,player_4
10c,6c,3s,2s,player_1
9h,jh,qh,ah,player_4
7c,3c,4h,3h,player_1
7s,6s,qs,js,player_3
5d,6d,qd,8d,player_3
5s,4s,7d,9s,player_4
4c,3d,8h,5h,player_1
2c,4d,9d,6h,player_1
2d,7h,10h,kh,player_1
ac,2c,qc,kc,player_1
kh,ah,qh,9h,player_2
kd,ad,jd,qd,player_2
qs,js,8s,as,player_4
jc,3d,10c,9c,player_1
8h,jh,3h,7h,player_2
7s,9s,2s,ks,player_4
7c,3s,2h,8c,player_4
5s,6s,2d,10s,player_4
5d,8d,10d,4s,player_3
5c,6h,4d,6c,player_4
4h,10h,6d,5h,player_2
3c,7d,9d,4c,player_4
ah,6h,kh,qh,player_1
ks,as,2h,qs,player_2
kc,jc,ac,5c,player_3
jd,8d,ad,qd,player_3
10c,7c,qc,4h,player_3
10h,3s,9h,jh,player_4
10d,7d,kd,6d,player_3
9d,4d,3d,5d,player_1
8h,4s,3h,7h,player_1
8c,6c,9c,5h,player_3
7s,10s,2c,js,player_4
2d,5s,3c,8s,player_1
2s,6s,4c,9s,player_4
kh,10h,ah,3s,player_3
kc,2h,ac,8c,player_3
ks,8s,6s,as,player_4
qs,7s,5s,js,player_1
qh,9h,jh,3c,player_1
jc,3h,qc,5c,player_3
10d,9d,8d,ad,player_4
10c,4h,9c,4s,player_1
9s,4d,2s,10s,player_4
6c,6h,7c,6d,player_3
5h,8h,2d,jd,player_2
5d,7d,3d,kd,player_4
2c,7h,4c,qd,player_3
ad,7d,5d,jd,player_1
kd,3h,2h,10d,player_1
qd,3s,2s,6d,player_1
js,8s,10s,as,player_4
10h,kh,ah,7h,player_3
9c,10c,ac,kc,player_3
9d,4h,4s,4d,player_1
8d,5s,6h,2d,player_1
5h,qh,9h,4c,player_2
5c,8c,jc,qc,player_4
3c,6c,7s,7c,player_4
3d,6s,8h,qs,player_1
2c,jh,9s,ks,player_1
ad,kd,qd,2d,player_1
as,qs,10s,ks,player_1
kh,jh,8h,ah,player_4
qh,10h,7h,9h,player_1
9c,ac,kc,jc,player_2
8d,jd,10d,2s,player_2
5s,8s,2h,js,player_4
5h,3s,3d,6h,player_4
4d,6d,9d,4c,player_3
4s,5d,6c,9s,player_4
3h,5c,7d,4h,player_4
3c,qc,10c,6s,player_2
2c,7c,8c,7s,player_3
ah,2s,qh,7h,player_1
ac,kc,3c,qc,player_1
kh,5s,10h,5h,player_1
qd,ad,8d,kd,player_2
jd,10d,7d,9d,player_1
jh,6d,9h,3h,player_1
6h,8s,8h,3d,player_3
6s,as,js,10s,player_2
6c,jc,2h,8c,player_2
5c,10c,3s,7c,player_2
4h,9c,4d,4c,player_1
2c,qs,4s,5d,player_1
2d,ks,9s,7s,player_1
as,qs,7s,ks,player_1
ac,8c,qc,7c,player_1
kc,6c,jc,5c,player_1
kd,10d,ad,9d,player_3
jd,2d,qd,8d,player_3
jh,3h,10h,ah,player_4
js,10s,2c,5s,player_1
9h,2s,8h,kh,player_4
8s,9s,3d,2h,player_2
7d,3c,5d,4d,player_1
6d,4s,7h,5h,player_1
4h,4c,9c,qh,player_4
3s,6s,10c,6h,player_2
ad,9d,qd,jd,player_1
kd,8d,10d,4d,player_1
ks,js,qs,as,player_4
qh,jh,ah,5h,player_3
9h,10h,kh,4h,player_3
9c,qc,ac,10c,player_3
7h,3d,8h,2s,player_3
6h,3s,2c,2d,player_1
5d,6d,7d,4c,player_3
5c,jc,kc,8c,player_3
3c,6c,7c,5s,player_3
3h,6s,4s,7s,player_1
2h,8s,9s,10s,player_1
qh,7h,ah,8h,player_3
jh,5h,kh,4h,player_3
jd,ad,qd,kd,player_2
10c,ac,9c,kc,player_2
10s,9s,qs,as,player_4
8c,qc,7c,3s,player_2
6h,2d,10h,4d,player_3
6d,3c,9d,10d,player_4
5c,jc,2h,4s,player_2
3d,4c,8d,7d,player_3
3h,5s,9h,5d,player_3
2s,7s,8s,ks,player_4
2c,6c,6s,js,player_2
ah,kh,8h,jh,player_1
qc,ac,kc,10c,player_2
qs,js,as,ks,player_3
10s,2s,5s,8s,player_1
9d,10d,qd,ad,player_4
9s,4c,4s,7s,player_1
8c,9c,jc,2h,player_3
6c,4h,7c,3h,player_3
6d,8d,4d,kd,player_4
5h,qh,7h,3d,player_2
5c,5d,3c,6s,player_1
3s,9h,2d,7d,player_1
2c,10h,6h,jd,player_1
ac,8c,7c,kc,player_1
kh,ah,10h,qh,player_2
kd,qd,ad,9d,player_3
10c,6c,4c,qc,player_4
9s,8s,as,ks,player_3
6h,jh,9h,4h,player_2
6s,3c,10s,qs,player_4
5h,8h,7h,2c,player_2
5d,jd,8d,7d,player_2
5s,4d,7s,js,player_4
2s,5c,4s,3s,player_3
2h,6d,3h,9c,player_3
2d,10d,3d,jc,player_2
as,9s,ks,qs,player_1
kh,jh,10h,ah,player_4
kd,ad,qd,9d,player_2
jd,7d,8d,5d,player_1
10d,2h,6d,2s,player_1
10c,ac,qc,7c,player_2
10s,8s,js,7s,player_3
9h,4h,7h,qh,player_4
9c,kc,jc,6c,player_2
8h,3h,2d,4c,player_1
6h,3c,2c,4s,player_1
5h,3s,3d,5c,player_1
5s,8c,4d,6s,player_4
qs,9s,as,ks,player_3
qd,8d,kd,ad,player_4
jh,ah,kh,10h,player_2
10d,4d,3h,jd,player_4
9d,3d,4h,6d,player_1
8c,ac,qc,5c,player_2
7d,2c,5h,5d,player_1
7s,4s,10s,js,player_4
6c,kc,jc,4c,player_2
5s,3s,8s,6s,player_3
3c,10c,9c,2h,player_2
2d,6h,7c,7h,player_1
2s,8h,qh,9h,player_1
ac,10c,jc,kc,player_1
qd,7d,2d,ad,player_4
qc,9c,6c,8c,player_1
jd,3c,2c,kd,player_4
10d,5c,2h,8d,player_1
10h,kh,jh,ah,player_4
9h,qh,8h,2s,player_2
9d,5h,3h,6d,player_1
8s,as,ks,6s,player_2
6h,7h,4h,3d,player_2
5s,qs,9s,4s,player_2
4d,10s,4c,5d,player_4
3s,js,7s,7c,player_2
ad,jd,kd,2d,player_1
kc,9c,ac,10c,player_3
qh,9h,ah,kh,player_3
jc,2c,qc,5c,player_3
10d,8d,qd,2s,player_3
9s,as,5s,ks,player_2
8c,3s,7c,3c,player_1
6s,js,4h,qs,player_4
6c,3h,5d,6h,player_1
5h,3d,10h,jh,player_4
4d,6d,9d,7h,player_3
4c,4s,7d,7s,player_1
2h,8s,8h,10s,player_3
ad,7d,kd,qd,player_1
ah,9h,kh,qh,player_1
jd,4d,3d,9d,player_1
js,ks,as,qs,player_3
10d,2s,4h,8d,player_1
8c,9c,ac,qc,player_3
7s,4s,10s,6s,player_3
5s,3s,9s,5c,player_3
5d,3h,6c,6d,player_4
4c,7c,kc,10c,player_3
2c,3c,jc,5h,player_3
2d,6h,7h,10h,player_1
2h,8h,8s,jh,player_4
ad,qd,jd,8d,player_1
as,10s,qs,8s,player_1
kd,7d,9d,3d,player_1
ks,2s,js,7s,player_1
kc,10c,ac,jc,player_3
10d,4d,2h,3s,player_1
9c,8c,qc,7c,player_3
6s,2c,9s,4h,player_3
6d,5c,3c,4c,player_1
5d,9h,4s,5h,player_1
5s,10h,6c,6h,player_1
3h,ah,qh,jh,player_2
2d,kh,8h,7h,player_1
ad,qd,jd,10d,player_1
ah,jh,3h,qh,player_1
kd,2d,9d,8d,player_1
kh,6h,4c,10h,player_1
8h,5h,4d,9h,player_4
7d,2s,6d,5d,player_1
7s,as,js,5s,player_2
7h,4h,6c,2h,player_1
6s,ks,8s,3s,player_2
5c,qc,ac,jc,player_3
4s,qs,7c,2c,player_2
3d,9s,9c,8c,player_1
3c,10s,kc,10c,player_3
qd,kd,ad,9d,player_3
10d,jd,4d,5c,player_2
7d,8d,2c,8c,player_2
6c,kc,ac,qc,player_3
6s,qs,7s,as,player_4
6h,qh,kh,ah,player_4
4c,10c,7c,jc,player_4
4s,5s,4h,ks,player_4
3h,7h,jh,8s,player_3
3s,2d,5h,js,player_4
3d,6d,8h,9s,player_2
2s,3c,9h,10s,player_4
2h,5d,10h,9c,player_3
qc,jc,kc,ac,player_4
js,10s,qs,as,player_4
jd,qd,kd,ad,player_4
10c,5c,8c,9c,player_1
10h,qh,ah,9h,player_3
10d,8d,4d,9d,player_1
7s,9s,3s,ks,player_4
7h,jh,kh,3h,player_3
6c,3c,2d,7c,player_4
6h,8h,5h,2s,player_2
6d,5s,3d,7d,player_4
5d,6s,2h,4c,player_1
2c,8s,4h,4s,player_1
ac,jc,qc,kc,player_1
as,ks,5s,8s,player_1
qs,10s,3s,6s,player_1
qd,kd,ad,jd,player_3
js,9s,4h,4s,player_1
10h,kh,qh,ah,player_4
9d,5d,10d,8d,player_3
8h,3h,jh,9h,player_3
7d,4d,6d,3d,player_1
7c,10c,6c,4c,player_2
7s,2c,5c,2s,player_1
3c,9c,5h,2h,player_2
2d,8c,6h,7h,player_1
ah,jh,qh,10h,player_1
kh,9h,7h,3h,player_1
qc,ac,kc,jc,player_2
jd,qd,ad,kd,player_3
js,ks,10s,as,player_4
8c,3s,10c,9c,player_3
8d,9d,10d,2h,player_3
7s,qs,2c,9s,player_2
6h,8h,4h,3c,player_2
5d,4s,7d,5s,player_3
3d,5h,6d,5c,player_3
2d,6s,4d,6c,player_3
2s,8s,4c,7c,player_2
qs,9s,as,6s,player_3
qh,ah,kh,jh,player_2
qc,10c,ac,jc,player_3
10s,8s,ks,2s,player_3
9c,4c,kc,8c,player_3
7d,ad,jd,kd,player_2
5s,2c,js,2d,player_3
5h,8h,10h,6h,player_3
4s,3h,7s,5c,player_3
3c,4d,4h,7c,player_4
3s,7h,5d,6c,player_1
3d,qd,9d,8d,player_2
2h,10d,9h,6d,player_3
as,ks,js,qs,player_1
kc,jc,ac,qc,player_3
kd,jd,10d,ad,player_4
10s,7s,9s,8s,player_1
8d,9d,6d,qd,player_4
6c,7c,4c,10c,player_4
6s,3d,5s,2s,player_1
5c,6h,2h,9c,player_4
5h,ah,9h,2d,player_2
3s,10h,4s,4d,player_3
3c,jh,4h,8c,player_4
3h,kh,8h,5d,player_2
2c,qh,7h,7d,player_1
ac,7c,kc,qc,player_1
kd,ad,qd,7d,player_2
jd,10d,8d,6d,player_1
jh,qh,4h,ah,player_4
10h,7h,2h,kh,player_4
8s,qs,as,ks,player_3
8c,5c,jc,10c,player_3
6s,3d,js,10s,player_3
5s,4d,7s,9s,player_4
4c,5d,9c,3s,player_3
3h,6h,2s,9h,player_4
2c,5h,6c,4s,player_3
2d,9d,3c,8h,player_2
ad,9d,jd,qd,player_1
as,8s,qs,ks,player_1
kh,qh,jh,ah,player_4
kd,3d,6d,8d,player_1
10d,3h,4d,5d,player_1
10h,9h,7h,6h,player_1
9s,7s,js,10s,player_3
8c,kc,ac,jc,player_3
7c,qc,10c,2c,player_2
7d,4c,2d,2h,player_1
6c,9c,3c,3s,player_2
5s,5c,6s,4h,player_3
2s,8h,4s,5h,player_3
kh,ah,2s,8h,player_2
qs,8s,as,ks,player_3
qh,9h,2d,6h,player_1
jh,3h,3d,5h,player_1
jc,ac,5c,6c,player_2
10h,3c,6d,4h,player_1
10d,4d,ad,kd,player_3
10c,kc,6s,4c,player_2
9d,4s,qd,jd,player_3
9s,5s,js,3s,player_3
8c,qc,7s,2h,player_2
7h,7c,8d,5d,player_1
2c,9c,10s,7d,player_2
ad,9d,jd,kd,player_1
kh,ah,qh,9h,player_2
ks,10s,as,qs,player_3
qd,2h,7d,10d,player_1
jc,kc,8c,ac,player_4
10h,4h,jh,8h,player_3
7h,2s,2c,6h,player_1
7c,qc,4c,6c,player_2
5s,9s,8s,js,player_4
3h,5c,3c,5h,player_4
3d,6s,5d,8d,player_4
3s,9c,7s,4d,player_3
2d,10c,4s,6d,player_4
as,qs,10s,js,player_1
kh,ah,3h,7h,player_2
ks,8s,7s,4s,player_1
qd,kd,jd,ad,player_4
9s,2c,6s,3s,player_1
9c,3d,kc,ac,player_4
8c,4d,10c,qc,player_4
7d,6h,9d,10d,player_4
5h,qh,2h,4h,player_2
5d,8h,8d,6d,player_3
4c,9h,5c,jc,player_4
3c,10h,2d,7c,player_4
2s,jh,5s,6c,player_3
ac,qc,kc,9c,player_1
as,9s,js,ks,player_1
kh,qh,ah,8h,player_3
qs,4s,7s,10s,player_1
10c,6c,jc,2c,player_3
8c,5c,3h,3s,player_1
7c,3c,4h,4d,player_1
7h,9h,jh,6h,player_3
6s,2s,6d,8s,player_4
5s,2h,10h,5h,player_1
4c,5d,qd,8d,player_1
3d,9d,ad,jd,player_3
2d,7d,kd,10d,player_3
jh,kh,ah,qh,player_3
jd,qd,ad,kd,player_3
10c,qc,kc,ac,player_4
8c,2h,4c,jc,player_4
8d,9d,10d,2c,player_3
7c,3h,4d,9c,player_4
7s,as,ks,qs,player_2
6d,7d,4s,2s,player_2
6c,3d,6h,5c,player_1
5d,5s,7h,3c,player_1
5h,10h,9h,8h,player_2
4h,6s,10s,3s,player_1
2d,8s,js,9s,player_1
kh,10h,8h,ah,player_4
ks,as,qs,js,player_2
jh,9h,2h,qh,player_4
9s,10s,6s,7s,player_2
8d,ad,qd,jd,player_2
8c,ac,qc,4c,player_2
8s,2s,4s,3s,player_1
7d,kd,9d,6d,player_2
6h,7h,5d,5h,player_2
5s,7c,5c,2c,player_1
4h,10d,6c,3h,player_1
3d,jc,9c,4d,player_4
2d,kc,10c,3c,player_1
as,10s,ks,qs,player_1
ac,9c,jc,kc,player_1
qc,3c,10c,8c,player_1
qh,kh,ah,9h,player_3
qd,ad,2h,9d,player_2
jd,kd,2s,6d,player_2
8s,9s,4s,js,player_4
7s,6s,4c,5s,player_1
5d,10d,6h,2d,player_2
4d,8d,6c,3s,player_2
3d,7d,7h,5c,player_2
3h,8h,jh,5h,player_3
2c,4h,10h,7c,player_4
as,js,qs,ks,player_1
kh,ah,10h,jh,player_2
9h,qh,5h,8h,player_2
9s,7s,10s,2c,player_3
9c,jc,ac,kc,player_3
8s,6s,4s,3c,player_1
7d,jd,ad,10d,player_3
5s,2s,3s,4c,player_1
4h,7h,6c,5c,player_2
3d,5d,kd,9d,player_3
3h,6h,8d,6d,player_2
2h,4d,qc,8c,player_1
2d,7c,qd,10c,player_3
ad,10d,7d,kd,player_1
kc,4c,5c,ac,player_4
kh,jh,qh,ah,player_4
qd,8d,4d,2s,player_1
qc,3c,2h,jc,player_1
jd,6d,3h,2c,player_1
js,8s,as,10s,player_3
10h,7h,6h,9h,player_1
9d,5d,5h,3s,player_1
8c,2d,6s,10c,player_4
8h,3d,9s,4h,player_1
7c,5s,qs,9c,player_4
4s,7s,ks,6c,player_3
ac,3c,jc,kc,player_1
qd,kd,5d,ad,player_4
qh,9h,ah,7h,player_3
qs,js,as,ks,player_3
jh,6h,kh,2c,player_3
10d,6d,2s,jd,player_4
6c,2h,10c,qc,player_4
5s,10s,8s,9s,player_2
5c,2d,9c,7c,player_3
4c,3d,8c,3s,player_3
4s,6s,7s,7d,player_3
4h,5h,10h,8d,player_3
3h,4d,8h,9d,player_3
jd,ad,qd,6d,player_2
jh,8h,ah,kh,player_3
10c,qc,ac,jc,player_3
10s,qs,js,as,player_4
10h,6h,qh,7h,player_3
9h,5h,3h,2c,player_1
8d,kd,9d,3s,player_2
8c,5c,kc,9c,player_3
7c,2h,3c,4c,player_1
6c,4h,3d,4s,player_1
5d,10d,4d,5s,player_2
2s,8s,9s,ks,player_4
2d,7d,7s,6s,player_2
kh,6h,jh,ah,player_4
9h,2s,10h,qh,player_4
8c,ac,qc,10c,player_2
7h,3s,8h,4c,player_3
7c,kc,jc,9c,player_2
5c,5d,6c,7s,player_3
4s,10s,2c,as,player_4
4h,5s,5h,8s,player_3
3d,ad,kd,10d,player_2
3c,6s,4d,9s,player_1
3h,8d,6d,js,player_1
2d,qd,jd,qs,player_2
2h,9d,7d,ks,player_1
kd,5d,qd,ad,player_4
ks,qs,as,9s,player_3
qh,ah,kh,jh,player_2
qc,jc,10c,ac,player_4
jd,4d,9d,10d,player_1
10s,8s,js,4s,player_3
7s,6s,6h,3s,player_1
7d,2c,8d,3d,player_3
5s,3h,6c,2s,player_1
5c,9c,7c,kc,player_4
4c,4h,6d,8c,player_4
3c,5h,9h,2d,player_1
2h,8h,10h,7h,player_3
ks,js,as,qs,player_3
qc,kc,ac,7c,player_3
qh,9h,ah,kh,player_3
jh,6h,2c,7h,player_1
10c,9c,jc,4c,player_3
10h,5h,2d,4h,player_1
10s,8s,4s,9s,player_1
8h,3h,3s,3d,player_1
7s,2s,3c,6s,player_1
6d,qd,kd,ad,player_4
5s,4d,8d,5d,player_1
5c,6c,8c,7d,player_3
2h,9d,jd,10d,player_1
kc,jc,10c,ac,player_4
qd,kd,6d,ad,player_4
qh,7h,ah,kh,player_3
qs,js,as,ks,player_3
10d,8d,4c,jd,player_4
9h,3h,10h,jh,player_4
9d,4d,4h,5d,player_1
7d,2d,6s,3d,player_1
6c,9c,7c,qc,player_4
5s,10s,9s,4s,player_2
5h,3c,8h,6h,player_3
2c,8c,7s,2h,player_2
2s,5c,8s,3s,player_3
ac,7c,kc,8c,player_1
ah,jh,10h,kh,player_1
qd,10d,9d,ad,player_4
jd,4d,8d,kd,player_4
10c,2d,qc,6c,player_3
7d,2h,6d,2c,player_1
6s,js,as,ks,player_3
5d,3s,3c,2s,player_1
5c,6h,jc,4c,player_3
4h,9h,8h,qh,player_4
4s,10s,qs,5s,player_3
3h,7s,8s,7h,player_4
3d,9s,9c,5h,player_1
ac,10c,5c,qc,player_1
kh,8h,ah,qh,player_3
ks,9s,as,10s,player_3
kc,9c,3c,jc,player_1
7h,6h,10h,jh,player_4
7d,kd,qd,ad,player_4
6d,2d,10d,jd,player_4
5h,4h,2c,9h,player_4
5d,3h,9d,8d,player_3
4d,4s,3d,6c,player_1
4c,8c,3s,7c,player_2
2h,5s,js,7s,player_1
2s,6s,qs,8s,player_3
kc,6c,9c,ac,player_4
js,8s,10s,as,player_4
jc,2c,8c,qc,player_4
10c,3s,7c,4c,player_1
9s,6s,4d,ks,player_4
9d,qd,ad,kd,player_3
7d,3h,jd,10d,player_3
6d,4s,8d,2d,player_3
6h,10h,ah,kh,player_3
5d,5s,5h,2h,player_1
4h,9h,qh,3c,player_3
3d,7h,5c,7s,player_1
2s,8h,jh,qs,player_4
ac,8c,qc,jc,player_1
kh,9h,ah,6h,player_3
kc,2c,10c,5c,player_1
jh,7h,qh,5h,player_3
10s,8s,9s,as,player_4
10h,3h,2d,4h,player_1
8h,2h,3d,4s,player_1
8d,jd,kd,ad,player_4
7s,5s,3c,ks,player_4
6c,3s,9c,6s,player_3
5d,10d,qd,7d,player_3
4c,4d,7c,js,player_3
2s,6d,9d,qs,player_4
as,ks,js,qs,player_1
ah,jh,qh,9h,player_1
ad,8d,kd,6d,player_1
kc,ac,9c,qc,player_2
kh,7h,10h,2c,player_1
qd,2h,9d,3d,player_1
jd,2s,7d,2d,player_1
10d,3h,5d,4c,player_1
8c,10c,5c,jc,player_4
6c,7c,4h,4s,player_2
5s,10s,8s,9s,player_2
4d,3c,6h,6s,player_1
3s,5h,8h,7s,player_4
kd,qd,ad,10d,player_3
jd,9d,4d,3d,player_1
jc,10c,ac,kc,player_3
10s,as,qs,6s,player_2
8s,ks,js,5s,player_2
7h,qh,ah,kh,player_3
6d,8d,2c,3s,player_2
6c,4h,qc,9c,player_3
5c,5h,7c,8c,player_4
3h,10h,6h,jh,player_4
